nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 0.249634| 0.195041| 0.350295| 0.195041x19
1| 0.184346| 1.0875| 0.337399| 1.0875(x44+x10)
2| 0.17047| 2.87241| 0.241117| 2.87241((x10+(x42*x19))+x45)
3| 0.165187| 3.76487| 0.271721| 3.76487((x10+(x42*(x19*x21)))+x45)
4| 0.145786| 8.22715| 0.209872| 8.22715(((x17+x10)+((x44-x16)+x1))+(x16*((x19*x41)-(x36-x42))))
5| 0.119263| 12.6894| 0.191043| 12.6894((((x10+x45)+(x48+x3))-((x25-x38)*(x15-x38)))+((x35+(x9-x21))*((x46-x22)*(x13+x16))))
6| 0.126468| 11.797| 0.241321| 11.797(((x10+(x56+x44))-((x25-x38)*(x15-x38)))+((x35+(x9-x21))*((x46-x22)*(x13+x19))))
7| 0.152676| 7.3347| 0.18717| 7.3347(((x17+x10)+((x44-x16)+x1))+(x16*(x43-(x35-x42))))
8| 0.164583| 5.54978| 0.26856| 5.54978((((x2*x47)+x10)+(x42*(x19*x21)))+x45)
9| 0.16336| 6.44224| 0.228925| 6.44224((((x2*x47)+(x10+x3))+(x42*(x19*x21)))+x45)
10| 0.141503| 10.0121| 0.210858| 10.0121(((x17+(x10+x3))+((x44-x16)-(x6*x34)))+(x16*((x20*x41)-(x36-x42))))
11| 0.144311| 9.11961| 0.202442| 9.11961(((x17+x10)+((x44-x16)+(x3-x56)))+(x16*((x19*x41)-(x36-x42))))
