nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 0.349398| 0.195041| 0.464286| 0.195041x6
1| 0.220183| 2.87241| 0.241622| 2.87241(((x18/ (x36+1e-6) )+x11)/ (x18+1e-6) )
2| 0.224793| 1.97995| 0.284653| 1.97995(-532.433000/ ((x28-x13)+1e-6) )
3| 0.212824| 3.76487| 0.246663| 3.76487((710.839000-((x33*x19)+x27))/ (831.872000+1e-6) )
4| 0.180789| 9.11961| 0.236346| 9.11961((((x15*x19)*(x8*x16))+((-806.245000-x26)+x27))/ ((x28-(x13+(x27*x12)))+1e-6) )
5| 0.187183| 6.44224| 0.284676| 6.44224((((x15*x19)*(x16*x8))+((-782.488000-x28)+x27))/ (-880.194000+1e-6) )
6| 0.202807| 4.65733| 0.263381| 4.65733((710.839000-((x33*x19)+(x35*x12)))/ (765.720000+1e-6) )
7| 0.183885| 7.3347| 0.296607| 7.3347((((x15*x19)*(x8*x16))+((-806.245000-x26)+(x35*x12)))/ (-814.545000+1e-6) )
8| 0.178079| 10.0121| 0.28497| 10.0121((((x15*x19)*(x16*x8))+((-806.245000-x26)+(x35*x12)))/ ((x28-(x13+(x27*x36)))+1e-6) )
9| 0.174916| 10.9045| 0.257881| 10.9045((((x15*x19)*(x16*x8))+((-806.245000-x26)+(x35*x5)))/ (((x29*x32)-(x13+(x27*x12)))+1e-6) )
10| 0.172699| 11.797| 0.248911| 11.797((((x15*x19)*(x8*x16))+((-806.245000-x26)+(x35*x12)))/ (((x29*x32)-((x13-x25)+(x27*x12)))+1e-6) )
11| 0.172531| 12.6894| 0.248911| 12.6894((((x15*x19)*(x16*x8))+((-806.245000-x26)+(x35*x12)))/ (((x29*(x6*x32))-((x13-x25)+(x27*x12)))+1e-6) )
12| 0.226093| 1.0875| 0.26292| 1.0875(-532.433000/ (-813.050000+1e-6) )
13| 0.19275| 5.54978| 0.290792| 5.54978((((x15*x19)*(x16*x8))-(x29+x13))/ (-880.194000+1e-6) )
14| 0.18316| 8.22715| 0.253815| 8.22715((((x15*x19)*(x16*x8))-(x29+x13))/ ((x28-(x13+(x27*x12)))+1e-6) )
