nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 2.37852e+07| 0.195041| 2.60621e+07| 0.195041x0
1| 2.06328e+07| 1.0875| 2.22577e+07| 1.0875(57.700000/ (x10+1e-6) )
2| 5.9193e+06| 1.97995| 2.16444e+06| 1.97995((21.783000*56.278000)*x0)
3| 1.02858e+06| 6.44224| 2.21868e+06| 6.44224((((x8+x1)+(2.793000*x7))*(57.470000*(29.618000+x0)))+x0)
4| 4.19147e+06| 2.87241| 4.32514e+06| 2.87241(((26.524000+41.432000)*56.278000)+x0)
5| 986003| 7.3347| 2.26861e+06| 7.3347((((x8+x1)+(2.793000*x8))*((x4+49.094000)*(29.618000+x2)))+x0)
6| 2.11067e+06| 4.65733| 4.58098e+06| 4.65733((x8-((15.054000*53.565000)*(-4.877000-6.419000)))*x8)
7| 1.12524e+06| 5.54978| 2.29456e+06| 5.54978((((x8+x1)+(2.793000*x8))*(57.470000*35.962000))-x8)
8| 3.29339e+06| 3.76487| 3.50624e+06| 3.76487((((46.826000*x1)+41.432000)*56.278000)+x0)
9| 904768| 11.797| 2.27035e+06| 11.797((((x8+x1)+(2.793000*x8))*((x1+48.145000)*(29.618000+x2)))+(((x4/ (x6+1e-6) )+x7)*(x4-(-55.962000+-57.960000))))
10| 956802| 10.0121| 2.37921e+06| 10.0121((((x7+x1)+(2.793000*x8))*((x1+48.966000)*(29.618000+x2)))+(x0-(x4*(-55.962000+-57.929000))))
11| 952712| 10.9045| 2.36462e+06| 10.9045((((x8+x1)+(2.793000*x8))*((x1+49.094000)*(29.618000+x2)))+((10.271000+x7)-(x4*(-55.962000+-42.272000))))
