nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 10.4597| 0.195041| 14.2692| 0.195041x17
1| 6.00985| 1.0875| 1.94906| 1.0875(x18*x18)
2| 5.20836| 1.97995| 6.00424| 1.97995((x16+x11)/ (x11+1e-6) )
3| 4.19835| 2.87241| 3.88468| 2.87241((x17-(x13/ (x2+1e-6) ))+x17)
4| 3.84561| 3.76487| 2.77559| 3.76487((x17-(x13/ (x2+1e-6) ))+(x16/ (x11+1e-6) ))
5| 3.46915| 6.44224| 2.58732| 6.44224(x17+(((x13-x2)/ ((x4-x2)+1e-6) )+(x17/ ((x3+x9)+1e-6) )))
6| 3.63947| 5.54978| 2.88154| 5.54978(x17+(((x13-x2)/ ((x4-x2)+1e-6) )+(x17/ (x2+1e-6) )))
7| 2.50457| 12.6894| 2.92155| 12.6894((((6650.938000+753.890000)+(x14*x11))/ (((x18--2579.793000)+(x18*x0))+1e-6) )+(((x10+x13)+x12)/ (((x12*x18)+(x9-x2))+1e-6) ))
8| 2.69764| 11.797| 2.93378| 11.797((((6650.938000+753.890000)+(x14*x11))/ (((x12--2579.793000)+(x18*x0))+1e-6) )+((x10+x12)/ (((x12*x18)+(x9-x2))+1e-6) ))
9| 3.65617| 4.65733| 2.9695| 4.65733(x17-(((x13-x2)/ (x2+1e-6) )+(x17/ (x2+1e-6) )))
10| 3.24862| 7.3347| 2.91968| 7.3347(((x6-(x1--3471.626000))/ (((x16+x16)+(x0-1212.748000))+1e-6) )-(x10/ (x11+1e-6) ))
11| 3.21988| 8.22715| 2.79845| 8.22715((((x6-x12)-(x1--3471.626000))/ (((x16+x16)+(x0-1212.748000))+1e-6) )-(x10/ (x11+1e-6) ))
12| 3.00084| 9.11961| 9.86758| 9.11961(((x6+(x13+-3471.626000))/ (((x0+x16)+(x16-1212.748000))+1e-6) )-(x10/ (((x10-x18)-x13)+1e-6) ))
13| 2.92548| 10.0121| 3.321| 10.0121(((x6+(x1+-3471.626000))/ (((x0+x16)+(x16-1212.748000))+1e-6) )+(x10/ (((x12*x18)+(x9-x2))+1e-6) ))
14| 2.72308| 10.9045| 2.45184| 10.9045((((6650.938000+x0)+(x14*x12))/ (((x6--2579.793000)+(x18*x0))+1e-6) )+(x10/ (((x12*x18)+(x9-x2))+1e-6) ))
