nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 0.271707| 0.195041| 0.233651| 0.195041x6
1| 0.240036| 1.0875| 0.164836| 1.0875(0.163000--0.431000)
2| 0.0969926| 11.797| 0.0595308| 11.797((((x8+x4)+(x2+x6))+(x9-(x21-x0)))/ ((((x26+x10)*x26)+((x1*x16)-(-4.368000/ (x0+1e-6) )))+1e-6) )
3| 0.102624| 10.0121| 0.0538236| 10.0121((((x8+x4)+(x2+x6))+(x9-(x21-0.875000)))/ ((x26+((x1/ (x16+1e-6) )-(-4.368000/ (x0+1e-6) )))+1e-6) )
4| 0.104708| 9.11961| 0.0454713| 9.11961((((x8+x4)+(x2+x6))+(x22-(x21-x0)))/ ((x26+(x16-(-4.368000/ (x0+1e-6) )))+1e-6) )
5| 0.0952351| 12.6894| 0.0663376| 12.6894((((x8+x4)+(x2+x6))+((x4*x9)-(x21-x0)))/ ((((x26+x10)*x26)+((x1*x16)-(-4.368000/ (x0+1e-6) )))+1e-6) )
6| 0.100028| 10.9045| 0.06452| 10.9045((((x8+x4)+(x2+x6))+((x5*x9)-(x21-0.875000)))/ ((x26+((x1/ (x16+1e-6) )-(-4.368000/ (x0+1e-6) )))+1e-6) )
7| 0.132861| 3.76487| 0.0575323| 3.76487(((x7+(x0+x2))+x6)/ (3.524000+1e-6) )
8| 0.12909| 4.65733| 0.0642627| 4.65733((((x0*x7)+(x0+x4))+x6)/ (3.524000+1e-6) )
9| 0.127234| 6.44224| 0.0784179| 6.44224(((x6*(x2/ (x6+1e-6) ))+((x4-0.416000)-(x1-x0)))/ (2.878000+1e-6) )
10| 0.160108| 2.87241| 0.112543| 2.87241(((x7+x0)+x6)/ (2.878000+1e-6) )
11| 0.179204| 1.97995| 0.150837| 1.97995((x2+x6)/ (2.193000+1e-6) )
12| 0.118008| 7.3347| 0.0784177| 7.3347((((x0*x4)*(x2/ (x4+1e-6) ))+((x4-0.416000)-(x1-x0)))/ (2.878000+1e-6) )
