nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 9.44777| 0.195041| 7.45009| 0.1950414.959000
1| 9.26297| 1.97995| 6.98517| 1.97995(x7+(x7--4.569000))
2| 9.33743| 1.0875| 7.15949| 1.0875(4.792000+x7)
3| 9.18995| 2.87241| 6.80765| 2.87241((3.905000*x7)+(4.630000-x6))
4| 8.86312| 13.5819| 7.02969| 13.5819((((x3-x1)+(x3+x7))-((x7+x5)*(x5-4.970000)))+(((x7*x5)-(x0-x3))-((x5+-2.546000)-(x1+x1))))
5| 8.89635| 12.6894| 7.158| 12.6894((((x7+x2)+(x7+x1))/ ((x4/ ((x3+x5)+1e-6) )+1e-6) )-(((x4-3.059000)+(x4*x4))-((x7/ (x0+1e-6) )-(-0.700000-x4))))
6| 8.92393| 10.0121| 7.05504| 10.0121(((x7/ ((x2*x0)+1e-6) )+x6)+(((2.075000+x1)+(x3+x3))-((x7-x3)-(x1*x3))))
7| 8.99375| 9.11961| 6.75441| 9.11961((x7*(1.250000/ ((x5+x0)+1e-6) ))+((4.590000-(x3-x6))-((x3-x2)*(-2.273000+x5))))
8| 9.11493| 6.44224| 7.26446| 6.44224((x3-((x3*x0)+x0))+(4.630000+(x7+(x3/ (x4+1e-6) ))))
9| 9.13558| 3.76487| 6.8524| 3.76487((2.000000/ ((x5+(x2/ (x7+1e-6) ))+1e-6) )+3.968000)
